Usage_ID,Account_ID,Timestamp,Service,SKU,Usage_Value,Unit,Cost,Currency,FX_Rate,Region,Resource_ID,Tag_Owner,Tag_Env,Charge_Type,Purchase_Type,Department,Project,CPU_Util,Memory_Util,Incident_ID,Ticket_ID,Price_Version,SLA_Event,Log_Skew_Seconds
U02069,GCP-ACCT-046,2026/01/30 09:28,Compute,GCE-n1-standard-8,22946.97,seconds,136.10,Us Dollar,1.0,us-central1,gcp-inst-227,frontend,development,BILLABLE,RESERVED,hr,delta,19.3,51.8,,,v1,NO,6.9
U09895,GCP-ACCT-044,2026/02/15 21:43,database,CLOUDSQL-DB.STANDARD-2,11286.27,minutes,313.06,Indian Rupee,0.012,us-central1,gcp-inst-207,backend,development,Credit,ON-DEMAND,ENGINEERING,Beta,7.8,48.5,,,v2,no,-21.0
U00636,AZ-ACCT-029,07-03-2026 14:53:00,Database,SQLDb-S2,28058.58,second,2745.79,Inr,0.012,centralindia,az-vm-182,BE,production,TRUE,RI,Operations,alpha,91.0,91.0,,,v3,False,-4.8
U05322,ACCT-007,2026/02/21 14:02,storage,S3-IA,4033.8,megabytes,176.46,Indian Rupee,0.012,ap-southeast-1,aws-ec2-113,security,development,True,Reserved,MARKETING,OMEGA,,,,,v2,FALSE,-76.7
U05777,GCP-ACCT-037,2026-0312 08:41,Database,CloudSQL-db.standard-2,26860.62,sec,"£1,739.72",pound,1.27,EUROPE-WEST1,gcp-inst-219,BE,production,refund,OnDemand,HR,delta,51.2,81.0,,,v3,yes,-80.5
U08730,GCP-ACCT-046,2026-03-10T21:12:00+05:30,compute,GCE-n1-standard-2,17423.56,min,1243.19,usd,1.0,us-central1,gcp-inst-284,security,STG,true,on_demand,MARKETING,GAMMA,6.3,9.6,,T-066,v3,Yes,119.4
U09041,GCP-ACCT-050,2026-02-26T03:20:00+01:00,STORAGE,GCS-Nearline,1279.08,MB,28.68,Indian Rupee,0.012,asia-southeast1,gcp-inst-274,frontend,stage,BILLABLE,Reserved,DATA_SCIENCE,Nova,,,INC-020,,v2,False,2.3
U02982,GCP-ACCT-045,2026-01-21T18:29:00+05:30,DATABASE,CLOUDSQL-DB.STANDARD-2,23303.74,second,"₹1,147.32",INR,0.012,asia south1,gcp-inst-214,FRONTEND,staging,BILLABLE,ON-DEMAND,HR,NOVA,29.4,29.5,,,v1,no,-105.7
U07010,GCP-ACCT-036,2026-01-09 03:04:00,Database,CloudSQL-db.standard-2,41207.82,second,₹618.64,inr,0.012,us-central1,gcp-inst-268,platform,development,true,reserved,legal,EPSILON,99.2,92.6,,T-166,version1,NO,7.2
U02745,AZ-ACCT-025,2026-02-22T16:59:00-08:00,database,SQLDb_S2,40879.13,min,3248.85,EUR,1.08,southeastasia,az-vm-151,back-end,development,refund,RI,DEVOPS,DELTA,84.4,95.4,,,,Yes,38.3
U06795,AZ-ACCT-032,2026-01-01T20:35:00Z,compute,VM-Standard_D2s,40631.99,sec,234.20,Indian Rupee,0.012,East us,az-vm-192,devops,DEV,Billable,RESERVED,Legal,NOVA,33.8,78.2,,T-162,v3,False,100.9
U02889,AZ-ACCT-028,2026-03-02 20:39:00,database,SQLDB-S2,40919.34,min,3035.15,Euro,1.08,westeurope,az-vm-182,frontend,production,Refund,RESERVED,ENGINEERING,UNKNOWN_PROJECT,74.0,0.4,,T-176,v3,NO,-3.9
U02382,aws-acct-010,2026/03/05 02:28,DATABASE,RDS-db.m5.large,944848.71,hours,3823.80,INR,0.012,eu-west-1,aws-ec2-090,devops,stage,True,On Demand,Data_Science,Alpha,20.8,75.5,,,v3,True,113.4
U06483,AZ-ACCT-025,2026-0215 13:46,Compute,UNKNOWN-SKU-610,29779.29,sec,1619.48,euro,1.08,eastus,az-vm-153,FE,development,True,on-demand,DEVOPS,alpha,89.6,67.1,,T-109,v3,no,-38.4
U08132,GCP-ACCT-049,2026-03-23T13:59:00Z,DATABASE,CloudSQL_db.standard_2,42748.63,minutes,158.59,usd,1.0,us west1,gcp-inst-238,platform,development,free_tier,On Demand,marketing,Gamma,23.8,74.6,,,v3,false,-57.0
U02488,AWS-ACCT-019,2026-02-09T20:40:00Z,DATABASE,RDS-db.m5.large,16378.27,minutes,1069.73,pound,1.27,us-east-1,aws-ec2-019,platform,development,REFUND,Spot,engineering,beta,90.2,1.5,,,v2,FALSE,102.5
U07724,AZ-ACCT-031,2026-0204 10:08,Storage,Blob-Hot,4072.58,gigabytes,£319.48,gbp,1.27,canadacentral,az-vm-140,frontend,staging,Billable,Reserved,Hr,Delta,,,INC-021,,v2,NO,78.9
U09945,AZ-ACCT-021,2026-0306 22:51,compute,VM-Standard_D4s,1018.6,seconds,44.19,Inr,0.012,canadacentral,az-vm-129,devops,production,refund,RI,FINANCE,ALPHA,34.7,31.0,,T-120,v3,FALSE,110.5
U05366,AWS-ACCT-019,04-02-2026 21:38:00,compute,EC2-t3.medium,1327367.62,hour,1126.79,Pound,1.27,ap-south-1,aws-ec2-105,platform,staging,Billable,on_demand,Data_Science,ALPHA,80.3,51.6,,,v2,FALSE,119.7
U03707,GCP-ACCT-040,2026/01/19 04:58,storage,GCS_Standard,1287.66,gb,82.16,inr,0.012,asia-south1,gcp-inst-285,BE,development,CREDIT,ON-DEMAND,Operations,Alpha,,,,T-031,v1,no,-67.3
U00547,AZ-ACCT-021,2026-02-01T15:57:00-08:00,DATABASE,sqldb-s2,40855.46,sec,325.32,Inr,0.012,centralindia,az-vm-129,SEC,Dev,BILLABLE,reserved,devops,PHOENIX,89.8,99.6,,,v2,no,-108.8
U00437,AZ-ACCT-028,2026-03-13T00:55:00-08:00,DATABASE,sqldb-s2,30346.62,minutes,2647.71,EUR,1.08,centralindia,az-vm-173,data,production,billable,Reserved,SECURITY,DELTA,61.2,83.6,INC-027,,v3,false,86.2
U09720,AZ-ACCT-035,2026-0316 04:08,Compute,VM-STANDARD_D8S,27295.28,seconds,968.49,eur,1.08,canadacentral,az-vm-151,backend,Staging,Billable,ON-DEMAND,Security,BETA,96.5,31.5,,,v3,0,-67.1
U09766,GCP-ACCT-043,2026-0209 22:01,Compute,GCE-n1-standard-2,35007.5,hour,464.86,usd,1.0,asia-south1,gcp-inst-229,data,staging,CREDIT,Reserved,LEGAL,epsilon,64.5,31.1,INC-024,,v2,yes,9.2
U07943,AZ-ACCT-029,2026-0109 13:14,database,SQLDb-S2,33204.38,hour,2063.16,inr,,eastus,az-vm-180,data,staging,Free Tier,Reserved,hr,gamma,30.3,71.6,,,v1,Yes,4.1
U04936,GCP-ACCT-047,2026/01/14 02:23,Database,CloudSQL-db.standard-2,787320.34,second,"2,085.24",EUR,1.08,us central1,gcp-inst-242,PLATFORM,development,credit,RI,marketing,omega,38.8,77.7,INC-041,,v1,0,-45.3
U08964,GCP-ACCT-049,2026-03-09T18:56:00-08:00,database,CloudSQL-db_standard-2,20265.23,hours,194.03,Us Dollar,1.0,us-west1,gcp-inst-284,backend,PROD,billable,on_demand,OPERATIONS,Delta,76.3,5.2,,,v3,FALSE,10.8
U04379,AZ-ACCT-035,2026-01-27T16:41:00-08:00,database,SQLDb-S2,351.64,seconds,18.68,Euro,1.08,centralindia,az-vm-129,backend,production,BILLABLE,Spot,Security,DELTA,45.1,84.6,INC-022,T-046,v1,TRUE,0.4
U08323,AWS-ACCT-015,2026-03-10T10:26:00+01:00,compute,ec2-t3.medium,31679.69,second,1408.10,INR,0.012,ap-southeast-1,aws-ec2-081,sec-team,production,true,RI,PRODUCT,epsilon,2.3,32.5,,,ver-3,False,-91.5
U03000,GCP-ACCT-050,2026-0316 05:10,compute,GCE-n1-standard-8,35140.92,mins,660.15,Indian Rupee,0.012,us-west1,gcp-inst-283,SECURITY,development,credit,on_demand,ENGINEERING,beta,34.7,34.3,,,v3,No,0.0
U01430,GCP-ACCT-048,,Storage,GCS-Nearline,4190.92,mb,153.54,Indian Rupee,0.012,asia-south1,gcp-inst-274,frontend,develop,free,on_demand,OPERATIONS,Gamma,,,,,v2,true,-51.0
U05247,  AZ-ACCT-029 ,19-01-2026 02:15:00,Storage,Blob-Cool,402.77,mb,17.88,inr,,centralindia,az-vm-144,Frontend,staging,Billable,RI,DATA_SCIENCE,Nova,,,,,v1,No,-34.7
U05661,AZ--ACCT-028,2026-01-25T06:43:00Z,COMPUTE,VM_Standard_D8s,8056.52,hour,€341.81,Euro,1.08,East us,az-vm-115,security,development,FREE_TIER,reserved,PRODUCT,omega,31.1,73.1,,,v1,0,37.2
U03936,GCP-ACCT-047,2026/01/12 03:29,database,CloudSQL-db_standard-2,47487.55,min,367.37,eur,,us-central1,gcp-inst-280,security,staging,True,on-demand,Legal,NOVA,5.7,4.3,,T-024,v1,NO,59.0
U00079,GCP-ACCT-036,2026-02-10T15:20:00Z,Compute,GCE-n1-standard-4,886429.94,minutes,"₹1,637.88",Indian Rupee,0.012,europe-west1,gcp-inst-222,data-team,production,BILLABLE,on-demand,Engineering,BETA,29.6,6.1,,T-097,V2,0,61.5
U00483,AZ-ACCT-023,2026-03-30T04:06:00+01:00,Storage,Blob_Cool,1838.88,Gb,123.03,pound,1.27,westeurope,az-vm-136,Security,production,True,OnDemand,hr,delta,,,,T-053,v3,FALSE,-91.8
U04956,AZ-ACCT-021,2026-02-12T18:55:00+05:30,STORAGE,Blob-Hot,1126.6,gigabytes,16.82,Indian Rupee,0.012,canadacentral,az-vm-135,DEVOPS,staging,TRUE,Reserved,product,epsilon,,,,T-076,v2,false,-29.8
U08198,AWS-ACCT-011,2026-0103 20:29,storage,S3-IA,51794.21,mb,52.62,inr,0.012,us-west-2,aws-ec2-004,devops,staging,Billable,ON-DEMAND,MARKETING,Gamma,,,,,v1,FALSE,2.4
U05952,AZ-ACCT-032,2026-01-08 03:40:00,COMPUTE,VM-Standard_D2s,24138.11,secs,691.76,Inr,0.012,westeurope,az-vm-122,DEVOPS,production,FREE_TIER,RI,DEVOPS,Alpha,51.8,79.0,,,v1,TRUE,-115.7
U01017,  GCP-ACCT-048 ,2026-01-28T05:27:00-08:00,Database,CloudSQL-db.standard-2,39514.74,secs,947.22,INR,0.012,us central1,gcp-inst-272,devops,staging,TRUE,SPOT,UNKNOWN_DEPT,EPSILON,47.4,3.2,INC-014,,v1,true,82.9
U02325,AZ-ACCT-035,2099-12-31T23:59:59Z,compute,vm-standard_d8s,37436.48,seconds,282.99,Euro,1.08,eastus,az-vm-170,back-end,staging,true,Reserved,Hr,Gamma,79.8,57.5,,,v3,YES,104.8
U06609,AWS-ACCT-012,2026-03-30T03:56:00+00:00,STORAGE,S3-Standard,321.84,gigabytes,13.95,Indian Rupee,0.012,eu-west-1,aws-ec2-066,devops,dev,TRUE,On Demand,FINANCE,delta,,,,,v3,1,2.9
U09017,AWS-ACCT-012,2026-01-01T05:52:00Z,compute,EC2-t3.large,33839.78,hour,184.58,Inr,0.012,us-east-1,aws-ec2-054,devops,production,Billable,OnDemand,DATA_SCIENCE,DELTA,64.1,68.3,,T-118,v1,no,-2.6
U05028,AWS-ACCT-011,2026/02/06 05:06,Storage,S3-IA,628.47,mb,33.69,Inr,0.012,us-west-2,aws-ec2-067,backend,production,TRUE,Spot,DATA_SCIENCE,OMEGA,,,,T-047,v2,False,-22.0
U03831,AWS-ACCT-007,2026-02-09 05:32:00,Compute,EC2_t3.xlarge,33475.77,minutes,"1,651.91",Indian Rupee,0.012,US-WEST-2,aws-ec2-072,data-team,production,billable,on-demand,devops,GAMMA,55.8,21.8,,T-009,v2,true,-99.0
U01920,AZ-ACCT-028,2026-03-11T14:53:00Z,database,SQLDb-S2,45780.49,seconds,1085.31,eur,1.08,CENTRALINDIA,az-vm-159,platform,prod,Refund,Reserved,FINANCE,EPSILON,16.5,86.8,,T-106,ver-3,True,-15.1
U03538,AZ-ACCT-035,2026-03-15T22:59:00Z,Database,sqldb-s2,10569.27,sec,24.72,EUR,1.08,centralindia,az-vm-155,security,Prod,billable,on_demand,LEGAL,EPSILON,40.4,9.0,,T-018,v3,False,-0.3
U05913,GCP--ACCT-037,2026-02-08T02:09:00-08:00,Storage,GCS-Nearline,2263.66,mb,-138.18,Pound,1.27,asia-south1,gcp-inst-241,data,development,True,OnDemand,Engineering,beta,,,,,v2,no,52.3
U03042,GCP-ACCT-040,2026-03-04 19:22:00,Storage,gcs-nearline,512.97,gigabytes,43.80,inr,0.012,us-central1,gcp-inst-207,platform,development,TRUE,RI,LEGAL,nova,,,,T-086,,NO,-65.8
U00999,  GCP-ACCT-047 ,2026-01-25T15:03:00Z,database,CloudSQL_db.standard_2,33298.35,hrs,1805.20,EUR,1.08,ASIA-SOUTH1,gcp-inst-249,backend,staging,true,reserved,security,Beta,1.7,66.8,,,v1,false,73.5
U00870,AZ-ACCT-028,2026-03-28T22:18:00-08:00,Database,SQLDb-S2,49811.7,min,372.51,euro,1.08,eastus,az-vm-204,dev-ops,staging,Credit,on_demand,DEVOPS,EPSILON,96.6,89.4,INC-045,T-161,v3,False,-34.7
U09640,GCP-ACCT-039,2026/03/04 11:04,DATABASE,CloudSQL-db.standard-2,14377.97,mins,£375.63,GBP,1.27,asia-southeast1,gcp-inst-245,frontend,production,billable,OnDemand,Security,delta,35.2,30.8,,,v3,FALSE,4.7
U01773,AZ-ACCT-024,2026-02-06T07:18:00Z,database,SQLDb-S2,16900.06,hrs,314.21,euro,1.08,southeastasia,az-vm-153,SEC,production,true,RI,Hr,DELTA,87.7,15.2,INC-031,T-015,v2,False,-29.3
U08625,AZ-ACCT-032,2026-03-08T03:40:00-05:00,COMPUTE,VM-Standard_D2s,38526.78,hour,3281.45,inr,,centralindia,az-vm-197,DATA,staging,Free Tier,On Demand,product,omega,81.1,80.4,,T-119,v3,No,-33.0
U06552,GCP-ACCT-039,2026-03-28T09:30:00Z,storage,GCS-Nearline,2707.44,gb,223.06,GBP,1.27,asia-south1,gcp-inst-259,devops,production,BILLABLE,reserved,Finance,delta,,,,,v3,yes,0.4
U04978,AWS-ACCT-007,2026-01-24 23:15:00,DATABASE,RDS-db.m5.large,28820.48,min,"£4,859.63",Indian Rupee,0.012,ap-south-1,aws-ec2-046,frontend,STG,Free Tier,on-demand,Product,omega,97.4,52.7,INC-010,T-076,v1,0,-90.1
U07032,GCP-ACCT-050,2026-02-05T17:45:00-05:00,COMPUTE,GCE-n1-standard-2,7404.23,minutes,₹53.55,INR,0.012,us-central1,gcp-inst-239,front-end,staging,Credit,RESERVED,Finance,NOVA,66.2,88.7,,T-160,v2,FALSE,-14.5
U04045,AZ_ACCT_030,,DATABASE,sqldb-s2,825955.34,hrs,181.57,Inr,0.012,centralindia,az-vm-177,PLATFORM,development,Free Tier,reserved,DATA_SCIENCE,PHOENIX,64.2,9.5,,,v1,yes,112.2
U02508,AWS-ACCT-019,2026-02-11 21:39:00,database,RDS-db.m5.large,45819.45,min,"£3,781.29",gbp,1.27,eu-west-1,aws-ec2-082,data,staging,Refund,On Demand,DATA_SCIENCE,DELTA,1.3,67.0,INC-022,T-081,v2,false,13.0
U08177,GCP-ACCT-045,2026-01-06 06:04:00,storage,GCS-NEARLINE,1600.53,Gb,99.84,INR,0.012,US-CENTRAL1,gcp-inst-206,frontend,development,REFUND,RESERVED,marketing,OMEGA,,,,,v1,1,101.0
U02106,GCP-ACCT-044,2026-01-14T04:14:00-05:00,compute,GCE-n1-standard-8,21779.84,sec,1764.78,Indian Rupee,0.012,us-central1,gcp-inst-286,devops,stage,BILLABLE,reserved,Finance,epsilon,45.1,57.8,,,v2,0,-20.2
U04282,  AWS-ACCT-015 ,2026-02-26T04:04:00-08:00,Compute,EC2-T3.MEDIUM,11704.63,minutes,550.81,Indian Rupee,0.012,eu-west-1,aws-ec2-016,frontend,staging,CREDIT,on-demand,DATA_SCIENCE,ALPHA,38.7,50.0,,,v2,false,65.7
U06191,AWS-ACCT-010,2026-01-13 00:25:00,Storage,UNKNOWN-SKU-444,839.87,GB,₹70.25,INR,0.012,US-EAST-1,aws-ec2-009,security,production,credit,On Demand,OPERATIONS,delta,,,,T-186,v1,FALSE,-117.8
U09375,AZ-ACCT-030,2026-02-27T09:49:00Z,database,SQLDb-S2,44603.36,hours,1317.31,Indian Rupee,0.012,westeurope,aws-ec2-006,data,development,CREDIT,spot,Product,Omega,5.5,73.0,,T-088,v2,NO,-52.9
U00363,GCP-ACCT-039,2026/02/11 17:56,database,CloudSQL_db.standard_2,43920.56,minutes,2780.42,pound,1.27,us-central1,gcp-inst-276,data,staging,BILLABLE,OnDemand,engineering,alpha,86.8,89.8,,T-049,V2,No,94.3
U02814,AWS-ACCT-007,2026-01-15T23:35:00-05:00,storage,S3-IA,868.51,MB,10.80,Indian Rupee,0.012,ap-south-1,aws-ec2-041,data,staging,BILLABLE,OnDemand,Devops,Phoenix,,,,,v1,1,-12.8
U08261,GCP-ACCT-047,2026-0128 14:30,Compute,GCE-n1-standard-4,6794.49,sec,0,EUR,1.08,asia-southeast1,gcp-inst-229,security,development,REFUND,spot,Marketing,gamma,85.2,66.0,,T-103,v1,NO,23.3
U02832,AWS-ACCT-015,2026-01-10T00:23:00+00:00,database,RDS-db.m5.large,16415.36,seconds,"1,560.07",Inr,,ap-south-1,aws-ec2-111,SEC,development,CREDIT,RI,MARKETING,OMEGA,88.9,76.8,,,v1,false,114.1
U09251,GCP-ACCT-049,2026-0319 13:24,database,CloudSQL-db.standard-2,2613.86,hr,131.20,Us Dollar,1.0,us central1,gcp-inst-224,backend,production,billable,ON-DEMAND,DEVOPS,Gamma,63.5,1.2,,,v3,NO,73.1
U09339,aws-acct-019,2026-02-24T19:18:00+05:30,Storage,S3-IA,1339.21,GB,65.49,GBP,1.27,eu-west-1,aws-ec2-012,security,prd,Credit,on_demand,Devops,beta,,,,,v1,NO,-64.6
U01623,GCP-ACCT-048,2026-02-14T06:31:00-05:00,compute,GCE-n1-standard-8,21009.59,mins,1240.64,Inr,0.012,asia-southeast1,gcp-inst-284,front-end,DEV,TRUE,OnDemand,engineering,alpha,14.5,26.1,,T-169,v2,No,-73.3
U01532,AWS-ACCT-020,30-03-2026 05:22:00,Database,RDS-db.m5.large,8419.21,secs,840.97,euro,1.08,us-east-1,aws-ec2-108,data,PROD,true,Reserved,DATA_SCIENCE,PHOENIX,11.3,32.7,,,v3,False,90.4
U02620,GCP-ACCT-050,2026/01/12 08:24,Compute,GCE_n1_standard_8,43795.75,sec,"₹2,865.81",Inr,,us-central1,gcp-inst-219,backend,development,Billable,on-demand,PRODUCT,Omega,79.1,88.0,,T-120,v1,no,76.9
U05386,GCP-ACCT-046,2026-01-03T09:13:00+00:00,Storage,GCS-Nearline,4187.63,GB,$180.75,USD,1.0,europe-west1,gcp-inst-237,data,production,BILLABLE,ON-DEMAND,Legal,epsilon,,,,,v1,FALSE,91.1
U06742,  AWS-ACCT-002 ,2026-01-20T16:29:00+05:30,Database,RDS-db.m5.large,553054.14,mins,74.54,Inr,0.012,ap-southeast-1,aws-ec2-040,platform,PROD,billable,on-demand,Devops,Beta,30.6,18.1,INC-094,,v1,No,-33.8
U06179,GCP-ACCT-043,2026/03/10 20:00,DATABASE,CloudSQL-db.standard-2,22218.39,hour,37.48,dollar,1.0,us-central1,gcp-inst-282,frontend,development,Credit,RI,Product,EPSILON,89.9,92.1,,T-049,v3,false,-50.2
U03102,  AWS-ACCT-002 ,2026-02-09T10:53:00+05:30,compute,EC2-t3.xlarge,20019.77,hour,1874.21,Inr,0.012,ap-south-1,aws-ec2-083,platform,development,free_tier,Reserved,OPERATIONS,delta,77.1,25.4,,,v1,No,107.5
U03518,AZ-ACCT-021,2026-03-01T16:44:00Z,COMPUTE,VM-Standard_D2s,279258.72,hour,₹58.70,inr,0.012,westeurope,az-vm-153,PLATFORM,PROD,TRUE,on_demand,SECURITY,delta,51.7,23.8,,,v1,YES,-47.7
U08606,AWS-ACCT-012,2026-02-28T09:58:00Z,COMPUTE,EC2-t3.large,15805.55,minutes,37.79,inr,0.012,eu-west-1,aws-ec2-033,platform,PROD,True,on_demand,DEVOPS,BETA,5.6,1.4,,T-049,v1,0,-95.0
U08450,GCP-ACCT-042,2026-01-27 15:48:00,Database,CLOUDSQL-DB.STANDARD-2,11308.22,hrs,€176.36,Euro,1.08,us west1,gcp-inst-246,security,production,true,Reserved,operations,gamma,91.1,96.7,,,v1,0,16.5
U03441,AZ-ACCT-034,2026-0220 16:18,Storage,Blob-Hot,3970.8,mb,5.63,Euro,1.08,East us,az-vm-186,devops,development,CREDIT,spot,product,Omega,,,INC-099,T-182,,no,72.2
U03517,AZ-ACCT-031,2026-03-06T14:17:00Z,storage,Blob-Hot,2824.52,MB,43.01,pound,1.27,canadacentral,az-vm-125,security,prd,true,Reserved,Product,Epsilon,,,INC-090,,v3,yes,2.3
U05197,AWS-ACCT-012,2026/01/31 23:35,COMPUTE,EC2-t3.large,21076.93,hr,"2,078.45",INR,84.0,ap-southeast-1,aws-ec2-095,security,production,Refund,Spot,data_science,ALPHA,39.9,29.1,,T-026,v1,Yes,-100.9
U09192,AWS-ACCT-020,2026-03-15 11:34:00,STORAGE,S3-Standard,2389.37,MB,227.34,euro,1.08,eu-west-1,aws-ec2-071,DevOps,production,Free Tier,reserved,finance,Delta,,,,,v3,FALSE,-8.2
U07516,GCP-ACCT-036,2026-02-23 09:09:00,Database,CloudSQL-db.standard-2,29673.23,minutes,1065.21,Inr,0.012,unknown-region-6,gcp-inst-276,SEC,DEV,Refund,OnDemand,engineering,alpha,41.4,45.1,,T-141,v2,no,99.2
U05640,GCP-ACCT-047,2026-02-22 11:14:00,Database,CloudSQL-db.standard-2,29445.85,hours,429.06,EUR,1.08,asia-southeast1,aws-ec2-264,security,development,credit,RI,SECURITY,beta,93.4,64.3,,,v2,false,-76.1
U08032,AZ-ACCT-027,2026-0109 05:37,DATABASE,SQLDb-S2,29801.33,second,434.39,dollar,1.0,canadacentral,az-vm-119,backend,production,free,On Demand,SECURITY,UNKNOWN_PROJECT,86.4,89.7,,,ver-1,0,-15.2
U00858,AWS-ACCT-005,2026-01-14T08:06:00+01:00,storage,S3-Standard,757.61,GB,13.66,dollar,1.0,AP-SOUTH-1,aws-ec2-085,Security,Prod,refund,on_demand,MARKETING,Omega,,,,,version1,no,-107.3
U06831,GCP-ACCT-039,2026-01-29T21:36:00+00:00,STORAGE,GCS-Standard,3948.97,gigabytes,198.85,gbp,1.27,europe-west1,gcp-inst-214,data,staging,billable,On Demand,legal,epsilon,,,,,v1,FALSE,2.1
U02660,AWS-ACCT-007,2026-01-08T13:15:00+00:00,Compute,EC2-t3.xlarge,704.27,hr,11.58,Inr,84.0,eu-west-1,aws-ec2-058,platform,Staging,billable,on-demand,Security,DELTA,93.8,14.5,INC-005,,v1,0,-104.6
U08289,AWS-ACCT-016,2026-0120 16:13,Database,RDS_db.m5.large,14421.94,mins,990.86,Us Dollar,1.0,ap-south-1,aws-ec2-099,frontend,production,CREDIT,RI,Security,Delta,70.2,88.8,,,v1,0,95.6
U06514,AWS-ACCT-015,2026-0118 12:39,database,RDS-db.m5.large,5411.57,min,363.31,Inr,0.012,AP-SOUTHEAST-1,aws-ec2-046,devops,Prod,REFUND,Reserved,engineering,alpha,73.2,56.8,,,,0,-47.9
U07601,AWS--ACCT-020,2026-01-07T01:01:00Z,Compute,EC2-t3.medium,47366.73,hr,"€1,211.30",Euro,1.08,us-east-1,aws-ec2-048,Platform,staging,BILLABLE,SPOT,devops,phoenix,88.4,6.5,INC-036,,v1,False,-105.3
U00659,AZ-ACCT-025,2026-0219 10:15,Database,SQLDb-S2,46807.53,secs,"€1,131.01",Euro,1.08,eastus2,az-vm-171,frontend,production,free_tier,Spot,legal,EPSILON,97.4,19.9,INC-089,,v2,FALSE,70.9
U04963,AZ-ACCT-027,NULL,storage,blob-cool,4679.73,megabytes,427.95,USD,1.0,canadacentral,az-vm-194,frontend,production,BILLABLE,reserved,Finance,nova,,,,T-189,v3,NO,108.5
U00532,GCP-ACCT-038,2026/03/13 02:41,STORAGE,GCS-STANDARD,2337.3,gb,₹13.67,INR,0.012,asia-south1,gcp-inst-228,data,staging,Credit,RESERVED,Legal,Nova,,,,,v3,No,34.2
U09915,GCP-ACCT-044,2026-02-17T22:42:00-08:00,storage,GCS-Standard,470.37,Gb,42.22,Inr,0.012,us-west1,gcp-inst-217,data,staging,true,OnDemand,ENGINEERING,Phoenix,,,,T-187,V2,True,-25.1
U06666,  AWS-ACCT-002 ,2026-01-23T13:31:00-05:00,Compute,EC2-t3.medium,23044.24,sec,942.82,INR,0.012,us-west-2,aws-ec2-076,DATA,production,Billable,ON-DEMAND,devops,GAMMA,55.1,11.9,,T-078,v1,NO,29.8
U06203,aws-acct-014,2026-02-15T14:45:00+00:00,Database,RDS-db.m5.large,23604.5,hours,846.39,dollar,1.0,ap-southeast-1,aws-ec2-031,data,Prod,REFUND,RESERVED,legal,EPSILON,72.5,78.5,,T-146,v2,No,42.5
U08096,AZ-ACCT-026,2026/03/27 05:41,storage,BLOB-HOT,2952.82,MB,286.89,dollar,1.0,East us,az-vm-166,plat,staging,Billable,RESERVED,SECURITY,DELTA,,,,,v3,NO,-83.4
U09438,AZ-ACCT-021,18-02-2026 16:55:00,DATABASE,SQLDb-S2,2341.64,min,56.92,INR,0.012,SOUTHEASTASIA,az-vm-162,devops,Dev,refund,OnDemand,Security,Beta,19.0,82.8,,,v2,False,-86.8
U06586,GCP--ACCT-038,2026-02-23 08:13:00,STORAGE,GCS-Standard,3919.24,mb,352.72,inr,0.012,asia-southeast1,gcp-inst-251,devops,Prod,CREDIT,reserved,OPERATIONS,BETA,,,,,v2,no,-115.3
U04131,AWS-ACCT-006,2026-01-27 01:12:00,database,RDS-db.m5.large,18657.79,secs,537.71,usd,1.0,ap-southeast-1,aws-ec2-110,DEVOPS,stage,Billable,ON-DEMAND,product,EPSILON,56.5,60.0,,T-012,v1,no,-50.2
U07676,GCP-ACCT-041,2026-0122 11:02,Storage,GCS-Nearline,2103.37,mb,€60.02,euro,1.08,asia-south1,gcp-inst-246,SEC,development,billable,on_demand,Hr,delta,,,,,v1,TRUE,60.7
U08823,AWS-ACCT-020,2026-02-10T01:27:00-08:00,Storage,s3-ia,1671.65,megabytes,150.57,eur,1.08,ap-south-1,aws-ec2-111,security,development,credit,on-demand,security,Delta,,,,,v2,True,-36.2
U00719,AZ-ACCT-025,2026-02-27 07:32:00,DATABASE,SQLDb_S2,23326.85,min,1436.08,euro,,canadacentral2,az-vm-165,data,Staging,CREDIT,SPOT,Finance,DELTA,9.7,3.6,,,v2,NO,-24.4
U08101,GCP-ACCT-037,2026-0303 04:24,STORAGE,GCS-Nearline,829.44,Gb,74.48,pound,1.27,asia south1,gcp-inst-237,security,staging,Billable,ON-DEMAND,FINANCE,epsilon,,,,,v3,false,0.6
U03753,AWS-ACCT-004,NULL,STORAGE,S3-IA,410.79,megabytes,3.82,dollar,,ap-south-1,aws-ec2-088,DevOps,staging,BILLABLE,OnDemand,Legal,Epsilon,,,,,v1,TRUE,-98.4
U03846,AZ-ACCT-031,2026-02-18T03:23:00Z,DATABASE,SQLDb-S2,2915.93,second,114.06,gbp,1.27,centralindia2,az-vm-146,devops,stage,FREE_TIER,ON-DEMAND,DATA_SCIENCE,phoenix,31.5,14.1,INC-066,,v2,Yes,-41.2
U02089,aws-acct-019,2026-02-25T10:54:00+00:00,Compute,EC2-t3.large,7446.81,secs,£49.26,gbp,1.27,ap-southeast-1,aws-ec2-077,data,STG,Credit,Reserved,data_science,alpha,9.7,4.5,,T-144,v2,no,-47.5
U01578,AZ-ACCT-022,2026-03-21T09:04:00+00:00,STORAGE,Blob-Cool,3841.69,gb,113.72,USD,1.0,canadacentral,az-vm-196,backend,development,Billable,Spot,devops,Phoenix,,,,T-011,v3,false,90.7
